Potential applied (V),WE(1).Base.Potential (V),WE(1).Base.Current (A),WE(1).Pulse.Current (A),WE(1).δ.Current (A)
0.292816162109375,0.292449951171875,2.68096923828125E-05,5.987548828125E-05,3.30657958984375E-05
0.2978515625,0.2974853515625,2.64801025390625E-05,5.9295654296875E-05,3.28155517578125E-05
0.302886962890625,0.302520751953125,2.61566162109375E-05,5.877685546875E-05,3.26202392578125E-05
0.30792236328125,0.30755615234375,2.58636474609375E-05,5.828857421875E-05,3.24249267578125E-05
0.312957763671875,0.3126220703125,2.55859375E-05,5.7830810546875E-05,3.2244873046875E-05
0.3179931640625,0.317657470703125,2.53082275390625E-05,5.7403564453125E-05,3.20953369140625E-05
0.323028564453125,0.32269287109375,2.5048828125E-05,5.706787109375E-05,3.201904296875E-05
0.32806396484375,0.32769775390625,2.48016357421875E-05,5.6732177734375E-05,3.19305419921875E-05
0.333099365234375,0.332733154296875,2.45758056640625E-05,5.645751953125E-05,3.18817138671875E-05
0.338134765625,0.3377685546875,2.43560791015625E-05,5.621337890625E-05,3.18572998046875E-05
0.343170166015625,0.3427734375,2.41546630859375E-05,5.5999755859375E-05,3.18450927734375E-05
0.34820556640625,0.347869873046875,2.3968505859375E-05,5.584716796875E-05,3.1878662109375E-05
0.353240966796875,0.352874755859375,2.3785400390625E-05,5.5694580078125E-05,3.19091796875E-05
0.3582763671875,0.35791015625,2.362060546875E-05,5.5572509765625E-05,3.1951904296875E-05
0.363311767578125,0.362945556640625,2.3468017578125E-05,5.548095703125E-05,3.2012939453125E-05
0.36834716796875,0.36798095703125,2.332763671875E-05,5.5419921875E-05,3.209228515625E-05
0.373382568359375,0.373046875,2.3199462890625E-05,5.5419921875E-05,3.2220458984375E-05
0.37841796875,0.37799072265625,2.3089599609375E-05,5.5419921875E-05,3.2330322265625E-05
0.383453369140625,0.383056640625,2.2991943359375E-05,5.5450439453125E-05,3.245849609375E-05
0.38848876953125,0.388092041015625,2.29034423828125E-05,5.548095703125E-05,3.25775146484375E-05
0.393524169921875,0.39312744140625,2.28302001953125E-05,5.5572509765625E-05,3.27423095703125E-05
0.3985595703125,0.39813232421875,2.2772216796875E-05,5.56640625E-05,3.2891845703125E-05
